URL,Match_Status,domain,dealspotr loc
https://minty.com/s/cox.com,Matched,cox.com,https://dealspotr.com/promo-codes/cox.com
https://minty.com/s/pinpaws.com,Matched,pinpaws.com,https://dealspotr.com/promo-codes/pinpaws.com
https://minty.com/s/shelterlogic.com,Matched,shelterlogic.com,https://dealspotr.com/promo-codes/shelterlogic.com
https://minty.com/s/mychicagosteak.com,Matched,mychicagosteak.com,https://dealspotr.com/promo-codes/mychicagosteak.com
https://minty.com/s/shopgoldenwarm.com,Matched,shopgoldenwarm.com,https://dealspotr.com/promo-codes/shopgoldenwarm.com
https://minty.com/s/physiostore.ca,Matched,physiostore.ca,https://dealspotr.com/promo-codes/physiostore.ca
https://minty.com/s/vegas.com,Matched,vegas.com,https://dealspotr.com/promo-codes/vegas.com
https://minty.com/s/princetontec.com,Matched,princetontec.com,https://dealspotr.com/promo-codes/princetontec.com
https://minty.com/s/mezlan.com,Matched,mezlan.com,https://dealspotr.com/promo-codes/mezlan.com
https://minty.com/s/herocosmetics.us,Matched,herocosmetics.us,https://dealspotr.com/promo-codes/herocosmetics.us
https://minty.com/s/wonderfold.com,Matched,wonderfold.com,https://dealspotr.com/promo-codes/wonderfold.com
https://minty.com/s/rosesonly.com,Matched,rosesonly.com,https://dealspotr.com/promo-codes/rosesonly.com
https://minty.com/s/fliggsmobile.com,Matched,fliggsmobile.com,https://dealspotr.com/promo-codes/fliggsmobile.com
https://minty.com/s/bonafidemasks.com,Matched,bonafidemasks.com,https://dealspotr.com/promo-codes/bonafidemasks.com
https://minty.com/s/getpuroair.com,Matched,getpuroair.com,https://dealspotr.com/promo-codes/getpuroair.com
https://minty.com/s/okai.co,Matched,okai.co,https://dealspotr.com/promo-codes/okai.co
https://minty.com/s/trueshotammo.com,Matched,trueshotammo.com,https://dealspotr.com/promo-codes/trueshotammo.com
https://minty.com/s/calendars.com,Matched,calendars.com,https://dealspotr.com/promo-codes/calendars.com
https://minty.com/s/eyedictive.com,Matched,eyedictive.com,https://dealspotr.com/promo-codes/eyedictive.com
